gateway_id,bank_id,ledger_id,match_type,expected_status
uci_492775,uci_bank_492775,uci_ledger_492775,public_invoice,MATCHED
uci_492776,uci_bank_492776,uci_ledger_492776,public_invoice,MATCHED
uci_492777,uci_bank_492777,uci_ledger_492777,public_invoice,MATCHED
uci_492778,uci_bank_492778,uci_ledger_492778,public_invoice,MATCHED
uci_492779,uci_bank_492779,uci_ledger_492779,public_invoice,MATCHED
uci_492780,uci_bank_492780,uci_ledger_492780,public_invoice,MATCHED
uci_492781,uci_bank_492781,uci_ledger_492781,public_invoice,MATCHED
uci_492784,uci_bank_492784,uci_ledger_492784,public_invoice,MATCHED
uci_492785,uci_bank_492785,uci_ledger_492785,public_invoice,MATCHED
uci_492792,uci_bank_492792,uci_ledger_492792,public_invoice,MATCHED
uci_492793,uci_bank_492793,uci_ledger_492793,public_invoice,MATCHED
uci_492794,uci_bank_492794,uci_ledger_492794,public_invoice,MATCHED
uci_492795,uci_bank_492795,uci_ledger_492795,public_invoice,MATCHED
uci_492796,uci_bank_492796,uci_ledger_492796,public_invoice,MATCHED
uci_492797,uci_bank_492797,uci_ledger_492797,public_invoice,MATCHED
uci_492798,uci_bank_492798,uci_ledger_492798,public_invoice,MATCHED
uci_492799,uci_bank_492799,uci_ledger_492799,public_invoice,MATCHED
uci_492800,uci_bank_492800,uci_ledger_492800,public_invoice,MATCHED
uci_492801,uci_bank_492801,uci_ledger_492801,public_invoice,MATCHED
uci_492803,uci_bank_492803,uci_ledger_492803,public_invoice,MATCHED
uci_492804,uci_bank_492804,uci_ledger_492804,public_invoice,MATCHED
uci_492806,uci_bank_492806,uci_ledger_492806,public_invoice,MATCHED
uci_492805,uci_bank_492805,uci_ledger_492805,public_invoice,MATCHED
uci_492807,uci_bank_492807,uci_ledger_492807,public_invoice,MATCHED
uci_492807,uci_bank_492807,uci_ledger_492807,public_invoice,MATCHED
uci_492808,uci_bank_492808,uci_ledger_492808,public_invoice,MATCHED
uci_492809,uci_bank_492809,uci_ledger_492809,public_invoice,MATCHED
uci_492810,uci_bank_492810,uci_ledger_492810,public_invoice,MATCHED
uci_492811,uci_bank_492811,uci_ledger_492811,public_invoice,MATCHED
uci_492812,uci_bank_492812,uci_ledger_492812,public_invoice,MATCHED
uci_492813,uci_bank_492813,uci_ledger_492813,public_invoice,MATCHED
uci_492814,uci_bank_492814,uci_ledger_492814,public_invoice,MATCHED
uci_492815,uci_bank_492815,uci_ledger_492815,public_invoice,MATCHED
uci_492816,uci_bank_492816,uci_ledger_492816,public_invoice,MATCHED
uci_492817,uci_bank_492817,uci_ledger_492817,public_invoice,MATCHED
uci_492818,uci_bank_492818,uci_ledger_492818,public_invoice,MATCHED
uci_492819,uci_bank_492819,uci_ledger_492819,public_invoice,MATCHED
uci_492820,uci_bank_492820,uci_ledger_492820,public_invoice,MATCHED
uci_492822,uci_bank_492822,uci_ledger_492822,public_invoice,MATCHED
uci_492823,uci_bank_492823,uci_ledger_492823,public_invoice,MATCHED
uci_492824,uci_bank_492824,uci_ledger_492824,public_invoice,MATCHED
uci_492830,uci_bank_492830,uci_ledger_492830,public_invoice,MATCHED
uci_492832,uci_bank_492832,uci_ledger_492832,public_invoice,MATCHED
uci_492834,uci_bank_492834,uci_ledger_492834,public_invoice,MATCHED
uci_492836,uci_bank_492836,uci_ledger_492836,public_invoice,MATCHED
uci_492837,uci_bank_492837,uci_ledger_492837,public_invoice,MATCHED
uci_492839,uci_bank_492839,uci_ledger_492839,public_invoice,MATCHED
uci_492840,uci_bank_492840,uci_ledger_492840,public_invoice,MATCHED
uci_492841,uci_bank_492841,uci_ledger_492841,public_invoice,MATCHED
uci_492842,uci_bank_492842,uci_ledger_492842,public_invoice,MATCHED
uci_492843,uci_bank_492843,uci_ledger_492843,public_invoice,MATCHED
uci_492869,uci_bank_492869,uci_ledger_492869,public_invoice,MATCHED
uci_492875,uci_bank_492875,uci_ledger_492875,public_invoice,MATCHED
uci_492878,uci_bank_492878,uci_ledger_492878,public_invoice,MATCHED
uci_492891,uci_bank_492891,uci_ledger_492891,public_invoice,MATCHED
uci_492929,uci_bank_492929,uci_ledger_492929,public_invoice,MATCHED
uci_492935,uci_bank_492935,uci_ledger_492935,public_invoice,MATCHED
uci_492940,uci_bank_492940,uci_ledger_492940,public_invoice,MATCHED
uci_492942,uci_bank_492942,uci_ledger_492942,public_invoice,MATCHED
uci_492943,uci_bank_492943,uci_ledger_492943,public_invoice,MATCHED
uci_492944,uci_bank_492944,uci_ledger_492944,public_invoice,MATCHED
uci_492945,uci_bank_492945,uci_ledger_492945,public_invoice,MATCHED
uci_492948,uci_bank_492948,uci_ledger_492948,public_invoice,MATCHED
uci_492949,uci_bank_492949,uci_ledger_492949,public_invoice,MATCHED
uci_492950,uci_bank_492950,uci_ledger_492950,public_invoice,MATCHED
uci_492951,uci_bank_492951,uci_ledger_492951,public_invoice,MATCHED
uci_492953,uci_bank_492953,uci_ledger_492953,public_invoice,MATCHED
uci_492954,uci_bank_492954,uci_ledger_492954,public_invoice,MATCHED
uci_492975,uci_bank_492975,uci_ledger_492975,public_invoice,MATCHED
uci_492993,uci_bank_492993,uci_ledger_492993,public_invoice,MATCHED
uci_493050,uci_bank_493050,uci_ledger_493050,public_invoice,MATCHED
uci_493052,uci_bank_493052,uci_ledger_493052,public_invoice,MATCHED
uci_493053,uci_bank_493053,uci_ledger_493053,public_invoice,MATCHED
uci_493069,uci_bank_493069,uci_ledger_493069,public_invoice,MATCHED
uci_493071,uci_bank_493071,uci_ledger_493071,public_invoice,MATCHED
uci_493076,uci_bank_493076,uci_ledger_493076,public_invoice,MATCHED
uci_493077,uci_bank_493077,uci_ledger_493077,public_invoice,MATCHED
uci_493139,uci_bank_493139,uci_ledger_493139,public_invoice,MATCHED
uci_493157,uci_bank_493157,uci_ledger_493157,public_invoice,MATCHED
uci_493181,uci_bank_493181,uci_ledger_493181,public_invoice,MATCHED
uci_493183,uci_bank_493183,uci_ledger_493183,public_invoice,MATCHED
uci_493187,uci_bank_493187,uci_ledger_493187,public_invoice,MATCHED
uci_493188,uci_bank_493188,uci_ledger_493188,public_invoice,MATCHED
uci_493189,uci_bank_493189,uci_ledger_493189,public_invoice,MATCHED
uci_493200,uci_bank_493200,uci_ledger_493200,public_invoice,MATCHED
uci_493257,uci_bank_493257,uci_ledger_493257,public_invoice,MATCHED
uci_493258,uci_bank_493258,uci_ledger_493258,public_invoice,MATCHED
uci_493266,uci_bank_493266,uci_ledger_493266,public_invoice,MATCHED
uci_493300,uci_bank_493300,uci_ledger_493300,public_invoice,MATCHED
uci_493301,uci_bank_493301,uci_ledger_493301,public_invoice,MATCHED
uci_493302,uci_bank_493302,uci_ledger_493302,public_invoice,MATCHED
uci_493303,uci_bank_493303,uci_ledger_493303,public_invoice,MATCHED
uci_493304,uci_bank_493304,uci_ledger_493304,public_invoice,MATCHED
uci_493308,uci_bank_493308,uci_ledger_493308,public_invoice,MATCHED
uci_493325,uci_bank_493325,uci_ledger_493325,public_invoice,MATCHED
uci_493326,uci_bank_493326,uci_ledger_493326,public_invoice,MATCHED
uci_493360,uci_bank_493360,uci_ledger_493360,public_invoice,MATCHED
uci_493371,uci_bank_493371,uci_ledger_493371,public_invoice,MATCHED
uci_493372,uci_bank_493372,uci_ledger_493372,public_invoice,MATCHED
uci_493375,uci_bank_493375,uci_ledger_493375,public_invoice,MATCHED
uci_493376,uci_bank_493376,uci_ledger_493376,public_invoice,MATCHED
uci_493393,uci_bank_493393,uci_ledger_493393,public_invoice,MATCHED
uci_493395,uci_bank_493395,uci_ledger_493395,public_invoice,MATCHED
uci_493398,uci_bank_493398,uci_ledger_493398,public_invoice,MATCHED
uci_493399,uci_bank_493399,uci_ledger_493399,public_invoice,MATCHED
uci_493407,uci_bank_493407,uci_ledger_493407,public_invoice,MATCHED
uci_493409,uci_bank_493409,uci_ledger_493409,public_invoice,MATCHED
uci_493410,uci_bank_493410,uci_ledger_493410,public_invoice,MATCHED
uci_493412,uci_bank_493412,uci_ledger_493412,public_invoice,MATCHED
uci_493414,uci_bank_493414,uci_ledger_493414,public_invoice,MATCHED
uci_493427,uci_bank_493427,uci_ledger_493427,public_invoice,MATCHED
uci_493428,uci_bank_493428,uci_ledger_493428,public_invoice,MATCHED
uci_493432,uci_bank_493432,uci_ledger_493432,public_invoice,MATCHED
uci_493433,uci_bank_493433,uci_ledger_493433,public_invoice,MATCHED
uci_493434,uci_bank_493434,uci_ledger_493434,public_invoice,MATCHED
uci_493435,uci_bank_493435,uci_ledger_493435,public_invoice,MATCHED
uci_493436,uci_bank_493436,uci_ledger_493436,public_invoice,MATCHED
uci_493437,uci_bank_493437,uci_ledger_493437,public_invoice,MATCHED
uci_493438,uci_bank_493438,uci_ledger_493438,public_invoice,MATCHED
uci_493439,uci_bank_493439,uci_ledger_493439,public_invoice,MATCHED
uci_493442,uci_bank_493442,uci_ledger_493442,public_invoice,MATCHED
uci_493443,uci_bank_493443,uci_ledger_493443,public_invoice,MATCHED
uci_493444,uci_bank_493444,uci_ledger_493444,public_invoice,MATCHED
uci_493446,uci_bank_493446,uci_ledger_493446,public_invoice,MATCHED
uci_493463,uci_bank_493463,uci_ledger_493463,public_invoice,MATCHED
uci_493467,uci_bank_493467,uci_ledger_493467,public_invoice,MATCHED
uci_493536,uci_bank_493536,uci_ledger_493536,public_invoice,MATCHED
uci_493537,uci_bank_493537,uci_ledger_493537,public_invoice,MATCHED
uci_493540,uci_bank_493540,uci_ledger_493540,public_invoice,MATCHED
uci_493542,uci_bank_493542,uci_ledger_493542,public_invoice,MATCHED
uci_493543,uci_bank_493543,uci_ledger_493543,public_invoice,MATCHED
uci_493546,uci_bank_493546,uci_ledger_493546,public_invoice,MATCHED
uci_493565,uci_bank_493565,uci_ledger_493565,public_invoice,MATCHED
uci_493566,uci_bank_493566,uci_ledger_493566,public_invoice,MATCHED
uci_493568,uci_bank_493568,uci_ledger_493568,public_invoice,MATCHED
uci_493569,uci_bank_493569,uci_ledger_493569,public_invoice,MATCHED
uci_493571,uci_bank_493571,uci_ledger_493571,public_invoice,MATCHED
uci_493573,uci_bank_493573,uci_ledger_493573,public_invoice,MATCHED
uci_493574,uci_bank_493574,uci_ledger_493574,public_invoice,MATCHED
uci_493575,uci_bank_493575,uci_ledger_493575,public_invoice,MATCHED
uci_493577,uci_bank_493577,uci_ledger_493577,public_invoice,MATCHED
uci_493609,uci_bank_493609,uci_ledger_493609,public_invoice,MATCHED
uci_493613,uci_bank_493613,uci_ledger_493613,public_invoice,MATCHED
uci_493619,uci_bank_493619,uci_ledger_493619,public_invoice,MATCHED
uci_493666,uci_bank_493666,uci_ledger_493666,public_invoice,MATCHED
uci_493667,uci_bank_493667,uci_ledger_493667,public_invoice,MATCHED
uci_493670,uci_bank_493670,uci_ledger_493670,public_invoice,MATCHED
uci_493671,uci_bank_493671,uci_ledger_493671,public_invoice,MATCHED
uci_493672,uci_bank_493672,uci_ledger_493672,public_invoice,MATCHED
uci_493685,uci_bank_493685,uci_ledger_493685,public_invoice,MATCHED
uci_493695,uci_bank_493695,uci_ledger_493695,public_invoice,MATCHED
uci_493696,uci_bank_493696,uci_ledger_493696,public_invoice,MATCHED
uci_493699,uci_bank_493699,uci_ledger_493699,public_invoice,MATCHED
uci_493700,uci_bank_493700,uci_ledger_493700,public_invoice,MATCHED
uci_493701,uci_bank_493701,uci_ledger_493701,public_invoice,MATCHED
uci_493702,uci_bank_493702,uci_ledger_493702,public_invoice,MATCHED
uci_493703,uci_bank_493703,uci_ledger_493703,public_invoice,MATCHED
uci_493704,uci_bank_493704,uci_ledger_493704,public_invoice,MATCHED
uci_493706,uci_bank_493706,uci_ledger_493706,public_invoice,MATCHED
uci_493707,uci_bank_493707,uci_ledger_493707,public_invoice,MATCHED
uci_493708,uci_bank_493708,uci_ledger_493708,public_invoice,MATCHED
uci_493709,uci_bank_493709,uci_ledger_493709,public_invoice,MATCHED
uci_493710,uci_bank_493710,uci_ledger_493710,public_invoice,MATCHED
uci_493715,uci_bank_493715,uci_ledger_493715,public_invoice,MATCHED
uci_493716,uci_bank_493716,uci_ledger_493716,public_invoice,MATCHED
uci_493717,uci_bank_493717,uci_ledger_493717,public_invoice,MATCHED
uci_493718,uci_bank_493718,uci_ledger_493718,public_invoice,MATCHED
uci_493719,uci_bank_493719,uci_ledger_493719,public_invoice,MATCHED
uci_493720,uci_bank_493720,uci_ledger_493720,public_invoice,MATCHED
uci_493721,uci_bank_493721,uci_ledger_493721,public_invoice,MATCHED
uci_493722,uci_bank_493722,uci_ledger_493722,public_invoice,MATCHED
uci_493738,uci_bank_493738,uci_ledger_493738,public_invoice,MATCHED
uci_493739,uci_bank_493739,uci_ledger_493739,public_invoice,MATCHED
uci_493755,uci_bank_493755,uci_ledger_493755,public_invoice,MATCHED
uci_493757,uci_bank_493757,uci_ledger_493757,public_invoice,MATCHED
uci_493759,uci_bank_493759,uci_ledger_493759,public_invoice,MATCHED
uci_493760,uci_bank_493760,uci_ledger_493760,public_invoice,MATCHED
uci_493761,uci_bank_493761,uci_ledger_493761,public_invoice,MATCHED
uci_493762,uci_bank_493762,uci_ledger_493762,public_invoice,MATCHED
uci_493765,uci_bank_493765,uci_ledger_493765,public_invoice,MATCHED
uci_493793,uci_bank_493793,uci_ledger_493793,public_invoice,MATCHED
uci_493794,uci_bank_493794,uci_ledger_493794,public_invoice,MATCHED
uci_493797,uci_bank_493797,uci_ledger_493797,public_invoice,MATCHED
uci_493796,uci_bank_493796,uci_ledger_493796,public_invoice,MATCHED
uci_493798,uci_bank_493798,uci_ledger_493798,public_invoice,MATCHED
uci_493799,uci_bank_493799,uci_ledger_493799,public_invoice,MATCHED
uci_493800,uci_bank_493800,uci_ledger_493800,public_invoice,MATCHED
uci_493801,uci_bank_493801,uci_ledger_493801,public_invoice,MATCHED
uci_493802,uci_bank_493802,uci_ledger_493802,public_invoice,MATCHED
uci_493804,uci_bank_493804,uci_ledger_493804,public_invoice,MATCHED
uci_493806,uci_bank_493806,uci_ledger_493806,public_invoice,MATCHED
uci_493810,uci_bank_493810,uci_ledger_493810,public_invoice,MATCHED
uci_493812,uci_bank_493812,uci_ledger_493812,public_invoice,MATCHED
uci_493813,uci_bank_493813,uci_ledger_493813,public_invoice,MATCHED
uci_493814,uci_bank_493814,uci_ledger_493814,public_invoice,MATCHED
uci_493815,uci_bank_493815,uci_ledger_493815,public_invoice,MATCHED
uci_493816,uci_bank_493816,uci_ledger_493816,public_invoice,MATCHED
uci_493817,uci_bank_493817,uci_ledger_493817,public_invoice,MATCHED
uci_493818,uci_bank_493818,uci_ledger_493818,public_invoice,MATCHED
uci_493819,uci_bank_493819,uci_ledger_493819,public_invoice,MATCHED
uci_493820,uci_bank_493820,uci_ledger_493820,public_invoice,MATCHED
uci_493824,uci_bank_493824,uci_ledger_493824,public_invoice,MATCHED
uci_493825,uci_bank_493825,uci_ledger_493825,public_invoice,MATCHED
uci_493826,uci_bank_493826,uci_ledger_493826,public_invoice,MATCHED
uci_493827,uci_bank_493827,uci_ledger_493827,public_invoice,MATCHED
uci_493828,uci_bank_493828,uci_ledger_493828,public_invoice,MATCHED
uci_493834,uci_bank_493834,uci_ledger_493834,public_invoice,MATCHED
uci_493840,uci_bank_493840,uci_ledger_493840,public_invoice,MATCHED
uci_493841,uci_bank_493841,uci_ledger_493841,public_invoice,MATCHED
uci_493843,uci_bank_493843,uci_ledger_493843,public_invoice,MATCHED
uci_493844,uci_bank_493844,uci_ledger_493844,public_invoice,MATCHED
uci_493846,uci_bank_493846,uci_ledger_493846,public_invoice,MATCHED
uci_493847,uci_bank_493847,uci_ledger_493847,public_invoice,MATCHED
uci_493848,uci_bank_493848,uci_ledger_493848,public_invoice,MATCHED
uci_493860,uci_bank_493860,uci_ledger_493860,public_invoice,MATCHED
uci_493863,uci_bank_493863,uci_ledger_493863,public_invoice,MATCHED
uci_493865,uci_bank_493865,uci_ledger_493865,public_invoice,MATCHED
uci_493866,uci_bank_493866,uci_ledger_493866,public_invoice,MATCHED
uci_493872,uci_bank_493872,uci_ledger_493872,public_invoice,MATCHED
uci_493873,uci_bank_493873,uci_ledger_493873,public_invoice,MATCHED
uci_493874,uci_bank_493874,uci_ledger_493874,public_invoice,MATCHED
uci_493875,uci_bank_493875,uci_ledger_493875,public_invoice,MATCHED
uci_493876,uci_bank_493876,uci_ledger_493876,public_invoice,MATCHED
uci_493877,uci_bank_493877,uci_ledger_493877,public_invoice,MATCHED
uci_493878,uci_bank_493878,uci_ledger_493878,public_invoice,MATCHED
uci_493880,uci_bank_493880,uci_ledger_493880,public_invoice,MATCHED
uci_493881,uci_bank_493881,uci_ledger_493881,public_invoice,MATCHED
uci_493882,uci_bank_493882,uci_ledger_493882,public_invoice,MATCHED
uci_493883,uci_bank_493883,uci_ledger_493883,public_invoice,MATCHED
uci_493884,uci_bank_493884,uci_ledger_493884,public_invoice,MATCHED
uci_493885,uci_bank_493885,uci_ledger_493885,public_invoice,MATCHED
uci_493886,uci_bank_493886,uci_ledger_493886,public_invoice,MATCHED
uci_493887,uci_bank_493887,uci_ledger_493887,public_invoice,MATCHED
uci_493897,uci_bank_493897,uci_ledger_493897,public_invoice,MATCHED
uci_493899,uci_bank_493899,uci_ledger_493899,public_invoice,MATCHED
uci_493900,uci_bank_493900,uci_ledger_493900,public_invoice,MATCHED
uci_493922,uci_bank_493922,uci_ledger_493922,public_invoice,MATCHED
uci_493923,uci_bank_493923,uci_ledger_493923,public_invoice,MATCHED
uci_493925,uci_bank_493925,uci_ledger_493925,public_invoice,MATCHED
uci_493924,uci_bank_493924,uci_ledger_493924,public_invoice,MATCHED
uci_493926,uci_bank_493926,uci_ledger_493926,public_invoice,MATCHED
uci_493927,uci_bank_493927,uci_ledger_493927,public_invoice,MATCHED
uci_493929,uci_bank_493929,uci_ledger_493929,public_invoice,MATCHED
uci_493930,uci_bank_493930,uci_ledger_493930,public_invoice,MATCHED
uci_493941,uci_bank_493941,uci_ledger_493941,public_invoice,MATCHED
uci_493945,uci_bank_493945,uci_ledger_493945,public_invoice,MATCHED
uci_493946,uci_bank_493946,uci_ledger_493946,public_invoice,MATCHED
uci_493947,uci_bank_493947,uci_ledger_493947,public_invoice,MATCHED
uci_493948,uci_bank_493948,uci_ledger_493948,public_invoice,MATCHED
uci_493949,uci_bank_493949,uci_ledger_493949,public_invoice,MATCHED
uci_493950,uci_bank_493950,uci_ledger_493950,public_invoice,MATCHED
uci_493951,uci_bank_493951,uci_ledger_493951,public_invoice,MATCHED
uci_493952,uci_bank_493952,uci_ledger_493952,public_invoice,MATCHED
uci_493953,uci_bank_493953,uci_ledger_493953,public_invoice,MATCHED
uci_493954,uci_bank_493954,uci_ledger_493954,public_invoice,MATCHED
uci_493955,uci_bank_493955,uci_ledger_493955,public_invoice,MATCHED
uci_493956,uci_bank_493956,uci_ledger_493956,public_invoice,MATCHED
uci_493957,uci_bank_493957,uci_ledger_493957,public_invoice,MATCHED
uci_493959,uci_bank_493959,uci_ledger_493959,public_invoice,MATCHED
uci_493960,uci_bank_493960,uci_ledger_493960,public_invoice,MATCHED
uci_493961,uci_bank_493961,uci_ledger_493961,public_invoice,MATCHED
uci_493962,uci_bank_493962,uci_ledger_493962,public_invoice,MATCHED
uci_493963,uci_bank_493963,uci_ledger_493963,public_invoice,MATCHED
uci_493964,uci_bank_493964,uci_ledger_493964,public_invoice,MATCHED
uci_493965,uci_bank_493965,uci_ledger_493965,public_invoice,MATCHED
uci_493968,uci_bank_493968,uci_ledger_493968,public_invoice,MATCHED
uci_493969,uci_bank_493969,uci_ledger_493969,public_invoice,MATCHED
uci_493970,uci_bank_493970,uci_ledger_493970,public_invoice,MATCHED
uci_493971,uci_bank_493971,uci_ledger_493971,public_invoice,MATCHED
uci_493972,uci_bank_493972,uci_ledger_493972,public_invoice,MATCHED
uci_493973,uci_bank_493973,uci_ledger_493973,public_invoice,MATCHED
uci_493974,uci_bank_493974,uci_ledger_493974,public_invoice,MATCHED
uci_493975,uci_bank_493975,uci_ledger_493975,public_invoice,MATCHED
uci_493976,uci_bank_493976,uci_ledger_493976,public_invoice,MATCHED
uci_493977,uci_bank_493977,uci_ledger_493977,public_invoice,MATCHED
uci_493978,uci_bank_493978,uci_ledger_493978,public_invoice,MATCHED
uci_493979,uci_bank_493979,uci_ledger_493979,public_invoice,MATCHED
uci_493980,uci_bank_493980,uci_ledger_493980,public_invoice,MATCHED
uci_493981,uci_bank_493981,uci_ledger_493981,public_invoice,MATCHED
uci_493983,uci_bank_493983,uci_ledger_493983,public_invoice,MATCHED
uci_493982,uci_bank_493982,uci_ledger_493982,public_invoice,MATCHED
uci_493985,uci_bank_493985,uci_ledger_493985,public_invoice,MATCHED
uci_493987,uci_bank_493987,uci_ledger_493987,public_invoice,MATCHED
uci_493988,uci_bank_493988,uci_ledger_493988,public_invoice,MATCHED
uci_493989,uci_bank_493989,uci_ledger_493989,public_invoice,MATCHED
uci_493990,uci_bank_493990,uci_ledger_493990,public_invoice,MATCHED
uci_493991,uci_bank_493991,uci_ledger_493991,public_invoice,MATCHED
uci_493993,uci_bank_493993,uci_ledger_493993,public_invoice,MATCHED
uci_493994,uci_bank_493994,uci_ledger_493994,public_invoice,MATCHED
uci_493995,uci_bank_493995,uci_ledger_493995,public_invoice,MATCHED
uci_493996,uci_bank_493996,uci_ledger_493996,public_invoice,MATCHED
uci_493997,uci_bank_493997,uci_ledger_493997,public_invoice,MATCHED
uci_493998,uci_bank_493998,uci_ledger_493998,public_invoice,MATCHED
uci_494000,uci_bank_494000,uci_ledger_494000,public_invoice,MATCHED
uci_494001,uci_bank_494001,uci_ledger_494001,public_invoice,MATCHED
uci_494002,uci_bank_494002,uci_ledger_494002,public_invoice,MATCHED
uci_494003,uci_bank_494003,uci_ledger_494003,public_invoice,MATCHED
uci_494004,uci_bank_494004,uci_ledger_494004,public_invoice,MATCHED
uci_494007,uci_bank_494007,uci_ledger_494007,public_invoice,MATCHED
uci_494008,uci_bank_494008,uci_ledger_494008,public_invoice,MATCHED
uci_494009,uci_bank_494009,uci_ledger_494009,public_invoice,MATCHED
uci_494010,uci_bank_494010,uci_ledger_494010,public_invoice,MATCHED
uci_494020,uci_bank_494020,uci_ledger_494020,public_invoice,MATCHED
uci_494021,uci_bank_494021,uci_ledger_494021,public_invoice,MATCHED
uci_494022,uci_bank_494022,uci_ledger_494022,public_invoice,MATCHED
uci_494023,uci_bank_494023,uci_ledger_494023,public_invoice,MATCHED
uci_494026,uci_bank_494026,uci_ledger_494026,public_invoice,MATCHED
uci_494027,uci_bank_494027,uci_ledger_494027,public_invoice,MATCHED
uci_494028,uci_bank_494028,uci_ledger_494028,public_invoice,MATCHED
uci_494029,uci_bank_494029,uci_ledger_494029,public_invoice,MATCHED
uci_494032,uci_bank_494032,uci_ledger_494032,public_invoice,MATCHED
uci_494035,uci_bank_494035,uci_ledger_494035,public_invoice,MATCHED
uci_494036,uci_bank_494036,uci_ledger_494036,public_invoice,MATCHED
uci_494037,uci_bank_494037,uci_ledger_494037,public_invoice,MATCHED
uci_494040,uci_bank_494040,uci_ledger_494040,public_invoice,MATCHED
uci_494042,uci_bank_494042,uci_ledger_494042,public_invoice,MATCHED
uci_494046,uci_bank_494046,uci_ledger_494046,public_invoice,MATCHED
uci_494045,uci_bank_494045,uci_ledger_494045,public_invoice,MATCHED
uci_494047,uci_bank_494047,uci_ledger_494047,public_invoice,MATCHED
uci_494048,uci_bank_494048,uci_ledger_494048,public_invoice,MATCHED
uci_494079,uci_bank_494079,uci_ledger_494079,public_invoice,MATCHED
uci_494108,uci_bank_494108,uci_ledger_494108,public_invoice,MATCHED
uci_494110,uci_bank_494110,uci_ledger_494110,public_invoice,MATCHED
uci_494113,uci_bank_494113,uci_ledger_494113,public_invoice,MATCHED
uci_494118,uci_bank_494118,uci_ledger_494118,public_invoice,MATCHED
uci_494119,uci_bank_494119,uci_ledger_494119,public_invoice,MATCHED
uci_494120,uci_bank_494120,uci_ledger_494120,public_invoice,MATCHED
uci_494128,uci_bank_494128,uci_ledger_494128,public_invoice,MATCHED
uci_494139,uci_bank_494139,uci_ledger_494139,public_invoice,MATCHED
uci_494140,uci_bank_494140,uci_ledger_494140,public_invoice,MATCHED
uci_494141,uci_bank_494141,uci_ledger_494141,public_invoice,MATCHED
uci_494142,uci_bank_494142,uci_ledger_494142,public_invoice,MATCHED
uci_494143,uci_bank_494143,uci_ledger_494143,public_invoice,MATCHED
uci_494146,uci_bank_494146,uci_ledger_494146,public_invoice,MATCHED
uci_494148,uci_bank_494148,uci_ledger_494148,public_invoice,MATCHED
uci_494149,uci_bank_494149,uci_ledger_494149,public_invoice,MATCHED
uci_494150,uci_bank_494150,uci_ledger_494150,public_invoice,MATCHED
uci_494153,uci_bank_494153,uci_ledger_494153,public_invoice,MATCHED
uci_494154,uci_bank_494154,uci_ledger_494154,public_invoice,MATCHED
uci_494157,uci_bank_494157,uci_ledger_494157,public_invoice,MATCHED
uci_494160,uci_bank_494160,uci_ledger_494160,public_invoice,MATCHED
uci_494161,uci_bank_494161,uci_ledger_494161,public_invoice,MATCHED
uci_494163,uci_bank_494163,uci_ledger_494163,public_invoice,MATCHED
uci_494164,uci_bank_494164,uci_ledger_494164,public_invoice,MATCHED
uci_494165,uci_bank_494165,uci_ledger_494165,public_invoice,MATCHED
uci_494167,uci_bank_494167,uci_ledger_494167,public_invoice,MATCHED
uci_494169,uci_bank_494169,uci_ledger_494169,public_invoice,MATCHED
uci_494170,uci_bank_494170,uci_ledger_494170,public_invoice,MATCHED
uci_494206,uci_bank_494206,uci_ledger_494206,public_invoice,MATCHED
uci_494207,uci_bank_494207,uci_ledger_494207,public_invoice,MATCHED
uci_494208,uci_bank_494208,uci_ledger_494208,public_invoice,MATCHED
uci_494209,uci_bank_494209,uci_ledger_494209,public_invoice,MATCHED
uci_494210,uci_bank_494210,uci_ledger_494210,public_invoice,MATCHED
uci_494211,uci_bank_494211,uci_ledger_494211,public_invoice,MATCHED
uci_494213,uci_bank_494213,uci_ledger_494213,public_invoice,MATCHED
uci_494212,uci_bank_494212,uci_ledger_494212,public_invoice,MATCHED
uci_494214,uci_bank_494214,uci_ledger_494214,public_invoice,MATCHED
uci_494216,uci_bank_494216,uci_ledger_494216,public_invoice,MATCHED
uci_494217,uci_bank_494217,uci_ledger_494217,public_invoice,MATCHED
uci_494218,uci_bank_494218,uci_ledger_494218,public_invoice,MATCHED
uci_494227,uci_bank_494227,uci_ledger_494227,public_invoice,MATCHED
uci_494228,uci_bank_494228,uci_ledger_494228,public_invoice,MATCHED
uci_494229,uci_bank_494229,uci_ledger_494229,public_invoice,MATCHED
uci_494230,uci_bank_494230,uci_ledger_494230,public_invoice,MATCHED
uci_494233,uci_bank_494233,uci_ledger_494233,public_invoice,MATCHED
uci_494234,uci_bank_494234,uci_ledger_494234,public_invoice,MATCHED
uci_494235,uci_bank_494235,uci_ledger_494235,public_invoice,MATCHED
uci_494236,uci_bank_494236,uci_ledger_494236,public_invoice,MATCHED
uci_494237,uci_bank_494237,uci_ledger_494237,public_invoice,MATCHED
uci_494239,uci_bank_494239,uci_ledger_494239,public_invoice,MATCHED
uci_494241,uci_bank_494241,uci_ledger_494241,public_invoice,MATCHED
uci_494240,uci_bank_494240,uci_ledger_494240,public_invoice,MATCHED
uci_494243,uci_bank_494243,uci_ledger_494243,public_invoice,MATCHED
uci_494244,uci_bank_494244,uci_ledger_494244,public_invoice,MATCHED
uci_494246,uci_bank_494246,uci_ledger_494246,public_invoice,MATCHED
uci_494264,uci_bank_494264,uci_ledger_494264,public_invoice,MATCHED
uci_494267,uci_bank_494267,uci_ledger_494267,public_invoice,MATCHED
